"SNOHandle_","SNOHandle_Id","PRTransform_","PRTransform_Quaternion_","PRTransform_Quaternion_W","PRTransform_Quaternion_Vector3D_","PRTransform_Quaternion_Vector3D_X","PRTransform_Quaternion_Vector3D_Y","PRTransform_Quaternion_Vector3D_Z","PRTransform_Vector3D_","PRTransform_Vector3D_X","PRTransform_Vector3D_Y","PRTransform_Vector3D_Z","SceneSpecification_","SceneSpecification_CellZ","SceneSpecification_Cell_","SceneSpecification_Cell_X","SceneSpecification_Cell_Y","SceneSpecification_SNOLevelAreas_0","SceneSpecification_SNOLevelAreas_1","SceneSpecification_SNOLevelAreas_2","SceneSpecification_SNOLevelAreas_3","SceneSpecification_SNOPrevWorld","SceneSpecification_Unknown1","SceneSpecification_SNOPrevLevelArea","SceneSpecification_SNONextWorld","SceneSpecification_Unknown2","SceneSpecification_SNONextLevelArea","SceneSpecification_SNOMusic","SceneSpecification_SNOCombatMusic","SceneSpecification_SNOAmbient","SceneSpecification_SNOReverb","SceneSpecification_SNOWeather","SceneSpecification_SNOPresetWorld","SceneSpecification_Unknown3","SceneSpecification_Unknown4","SceneSpecification_Unknown5","SceneSpecification_ClusterID","SceneSpecification_SceneCachedValues_","SceneSpecification_SceneCachedValues_Unknown1","SceneSpecification_SceneCachedValues_Unknown2","SceneSpecification_SceneCachedValues_Unknown3","SceneSpecification_SceneCachedValues_AABB1_","SceneSpecification_SceneCachedValues_AABB1_Min_","SceneSpecification_SceneCachedValues_AABB1_Min_X","SceneSpecification_SceneCachedValues_AABB1_Min_Y","SceneSpecification_SceneCachedValues_AABB1_Min_Z","SceneSpecification_SceneCachedValues_AABB1_Max_","SceneSpecification_SceneCachedValues_AABB1_Max_X","SceneSpecification_SceneCachedValues_AABB1_Max_Y","SceneSpecification_SceneCachedValues_AABB1_Max_Z","SceneSpecification_SceneCachedValues_AABB2_","SceneSpecification_SceneCachedValues_AABB2_Min_","SceneSpecification_SceneCachedValues_AABB2_Min_X","SceneSpecification_SceneCachedValues_AABB2_Min_Y","SceneSpecification_SceneCachedValues_AABB2_Min_Z","SceneSpecification_SceneCachedValues_AABB2_Max_","SceneSpecification_SceneCachedValues_AABB2_Max_X","SceneSpecification_SceneCachedValues_AABB2_Max_Y","SceneSpecification_SceneCachedValues_AABB2_Max_Z","SceneSpecification_SceneCachedValues_Unknown4_0","SceneSpecification_SceneCachedValues_Unknown4_1","SceneSpecification_SceneCachedValues_Unknown4_2","SceneSpecification_SceneCachedValues_Unknown4_3","SceneSpecification_SceneCachedValues_Unknown5","Id"
"True","75347","True","True","1","True","0","0","0","True","2520","3840","0","True","0","True","0","0","19940","134920","-1","-1","-1","-1","-1","-1","-1","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","4","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","241"
"True","177236","True","True","1","True","0","0","0","True","3000","3600","0","True","0","True","0","0","19940","-1","-1","-1","-1","0","-1","-1","0","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","242"
"True","199322","True","True","1","True","0","0","0","True","3120","1080","0","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","243"
"True","199325","True","True","1","True","0","0","0","True","3000","1080","0","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","244"
"True","199329","True","True","1","True","0","0","0","True","2460","360","0","True","0","True","0","0","19952","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","161928","-1","50551","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","245"
"True","199377","True","True","1","True","0","0","0","True","2280","3840","0","True","0","True","0","0","19940","-1","-1","-1","-1","-1","-1","-1","-1","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","246"
"True","199380","True","True","1","True","0","0","0","True","1800","3480","40","True","0","True","0","0","19941","-1","-1","-1","-1","-1","-1","-1","-1","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","247"
"True","199507","True","True","1","True","0","0","0","True","2160","3360","40","True","0","True","0","0","19941","-1","-1","-1","-1","-1","-1","-1","-1","-1","144268","-1","167050","-1","50545","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","248"
"True","204126","True","True","1","True","0","0","0","True","2880","1440","0","True","0","True","0","0","19954","-1","-1","-1","-1","-1","-1","-1","-1","-1","141670","-1","162552","-1","63337","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","249"
"True","33089","True","True","1","True","0","0","0","True","-240","-480","0","True","0","True","0","0","19789","-1","-1","-1","-1","0","-1","117405","172","-1","143298","-1","164122","-1","84883","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","250"
"True","33061","True","True","1","True","0","0","0","True","0","-720","0","True","0","True","0","0","-1","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","251"
"True","33061","True","True","1","True","0","0","0","True","-480","-240","0","True","0","True","0","0","-1","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","252"
"True","33061","True","True","1","True","0","0","0","True","-480","-720","0","True","0","True","0","0","-1","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","253"
"True","33063","True","True","1","True","0","0","0","True","-480","-480","0","True","0","True","0","0","-1","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","254"
"True","33062","True","True","1","True","0","0","0","True","0","-240","0","True","0","True","0","0","-1","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","255"
"True","33062","True","True","1","True","0","0","0","True","0","-480","0","True","0","True","0","0","-1","-1","-1","-1","-1","0","-1","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","256"
"True","33090","True","True","1","True","0","0","0","True","-240","-720","0","True","0","True","0","0","19789","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","257"
"True","118245","True","True","1","True","0","0","0","True","240","-120","0","True","0","True","0","0","107051","-1","-1","-1","71150","5","-1","-1","-1","-1","151898","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","258"
"True","83416","True","True","1","True","0","0","0","True","-120","-120","0.00003051758","True","0","True","0","0","105607","-1","-1","-1","71150","215","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","259"
"True","96335","True","True","1","True","0","0","0","True","240","480","-0.00006103516","True","0","True","0","0","86857","-1","-1","-1","109362","195","-1","-1","-1","-1","217336","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","260"
"True","61126","True","True","1","True","0","0","0","True","-480","0","-0.00003051758","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84883","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","261"
"True","61403","True","True","1","True","0","0","0","True","-480","-240","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84883","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","262"
"True","33060","True","True","1","True","0","0","0","True","-240","-240","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","263"
"True","33060","True","True","1","True","0","0","0","True","-720","-240","-0.00003051758","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","264"
"True","33060","True","True","1","True","0","0","0","True","-240","-480","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","265"
"True","33060","True","True","1","True","0","0","0","True","-480","-480","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","266"
"True","33060","True","True","1","True","0","0","0","True","-720","-480","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","267"
"True","33060","True","True","1","True","0","0","0","True","-240","240","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","268"
"True","33060","True","True","1","True","0","0","0","True","-240","480","-0.00003051758","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","269"
"True","33060","True","True","1","True","0","0","0","True","-480","480","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","270"
"True","33060","True","True","1","True","0","0","0","True","-720","480","-0.00003051758","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","271"
"True","33060","True","True","1","True","0","0","0","True","-720","240","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","272"
"True","33060","True","True","1","True","0","0","0","True","-720","0","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","273"
"True","61567","True","True","1","True","0","0","0","True","-240","0","0","True","0","True","0","0","102362","-1","-1","-1","60600","171","60601","-1","-1","-1","-1","-1","-1","-1","84883","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","274"
"True","175021","True","True","1","True","0","0","0","True","-480","240","0","True","0","True","0","0","102362","-1","-1","-1","-1","-1","-1","71150","14","72712","-1","-1","-1","-1","84883","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","275"
"True","104423","True","True","1","True","0","0","0","True","360","600","0","True","0","True","0","0","104481","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","276"
"True","118685","True","True","1","True","0","0","0","True","120","120","0","True","0","True","0","0","106756","-1","-1","-1","-1","-1","-1","-1","-1","-1","151898","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","277"
"True","119163","True","True","1","True","0","0","0","True","240","-120","0","True","0","True","0","0","106757","-1","-1","-1","71150","-1","-1","-1","-1","-1","151898","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","278"
"True","80673","True","True","1","True","0","0","0","True","0","-120","0","True","0","True","0","0","103202","-1","-1","-1","71150","220","91133","-1","-1","-1","151898","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","279"
"True","122605","True","True","1","True","0","0","0","True","0","720","0","True","0","True","0","0","107447","-1","-1","-1","71150","221","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","280"
"True","109359","True","True","1","True","0","0","0","True","240","480","-0.00003051758","True","0","True","0","0","109457","-1","-1","-1","71150","223","-1","86856","172","-1","132856","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","281"
"True","130085","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","130163","-1","-1","-1","-1","172","-1","-1","171","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","282"
"True","136312","True","True","1","True","0","0","0","True","-60","-100","0","True","0","True","0","0","83110","-1","-1","-1","-1","-1","-1","-1","-1","-1","151898","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","283"
"True","148533","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","284"
"True","32331","True","True","1","True","0","0","0","True","0","-10","0","True","0","True","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","285"
"True","173439","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","171217","-1","-1","-1","71150","275","-1","-1","-1","-1","151898","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","286"
"True","104423","True","True","1","True","0","0","0","True","360","600","0","True","0","True","0","0","199391","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","287"
"True","117035","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","117411","-1","-1","-1","73261","-1","-1","-1","-1","-1","-1","-1","-1","-1","50542","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","288"
